timestamp,fav,vid_id,round,order
2025-07-02 10:32:05.222,0,7.50956321250594E+017,1,247
2025-07-02 10:32:05.222,0,7.51988991111005E+017,1,248
2025-07-02 10:32:05.223,0,7.5188337537587E+017,1,249
2025-07-02 10:32:05.224,0,7.51844342116656E+017,1,250
2025-07-02 10:32:05.225,0,7.50057156242952E+017,1,251
2025-07-02 10:32:40.795,0,7.50242671846081E+017,1,252
2025-07-02 10:32:40.799,0,7.49948110326311E+017,1,253
2025-07-02 10:32:40.800,0,7.52051790705971E+017,1,254
2025-07-02 10:32:40.800,0,7.51484164968031E+017,1,255
2025-07-02 10:32:40.801,0,7.52137086136284E+017,1,256
2025-07-02 10:32:40.802,0,7.49243479112863E+017,1,257
2025-07-02 10:32:40.802,0,7.52061382956331E+017,1,258
2025-07-02 10:32:40.803,0,7.5213275691706E+017,1,259
2025-07-02 10:32:40.803,0,7.50277940964087E+017,1,260
2025-07-02 10:32:40.804,0,7.50305282301418E+017,1,261
2025-07-02 10:32:40.805,0,7.51742911926136E+017,1,262
2025-07-02 10:33:08.027,0,7.51321101676372E+017,1,263
2025-07-02 10:33:08.028,0,7.51523579460951E+017,1,264
2025-07-02 10:33:08.029,0,7.5162706828927E+017,1,265
2025-07-02 10:33:08.030,0,7.51246559418101E+017,1,266
2025-07-02 10:33:08.031,0,7.51882002110412E+017,1,267
2025-07-02 10:33:08.031,0,7.51812741775231E+017,1,268
2025-07-02 10:33:08.032,0,7.5204217680252E+017,1,269
2025-07-02 10:33:08.033,0,7.51340866436809E+017,1,270
2025-07-02 10:33:08.033,0,7.51846006282258E+017,1,271
2025-07-02 10:33:08.033,0,7.51448226490283E+017,1,272
2025-07-02 10:33:08.034,0,7.51254792965206E+017,1,273
2025-07-02 10:33:08.034,0,7.52005869576664E+017,1,274
2025-07-02 10:33:29.320,0,7.51045204967957E+017,1,275
2025-07-02 10:33:29.322,0,7.51692464366035E+017,1,276
2025-07-02 10:33:29.322,0,7.51655698882261E+017,1,277
2025-07-02 10:33:29.323,0,7.51330280990792E+017,1,278
2025-07-02 10:33:29.324,0,7.51866163235709E+017,1,279
2025-07-02 10:33:29.324,0,7.5106498962618E+017,1,280
2025-07-02 10:33:29.325,0,7.50862293610691E+017,1,281
2025-07-02 10:33:29.325,0,7.52079154221115E+017,1,282
2025-07-02 10:33:29.325,0,7.52007161079194E+017,1,283
2025-07-02 10:33:29.326,0,7.52088394703156E+017,1,284
2025-07-02 10:33:29.326,0,7.52069319538313E+017,1,285
2025-07-02 10:33:29.327,0,7.51860974216027E+017,1,286
2025-07-02 10:33:52.912,0,7.50525906316539E+017,1,287
2025-07-02 10:33:52.915,0,7.51539191762712E+017,1,288
2025-07-02 10:33:52.916,0,7.51851212967517E+017,1,289
2025-07-02 10:33:52.917,0,7.51884995510523E+017,1,290
2025-07-02 10:33:52.917,0,7.5179871153727E+017,1,291
2025-07-02 10:33:52.917,0,7.51831980734363E+017,1,292
2025-07-02 10:33:52.918,0,7.51281260121929E+017,1,293
2025-07-02 10:33:52.918,0,7.51848908686102E+017,1,294
2025-07-02 10:33:52.919,0,7.51173195071803E+017,1,295
2025-07-02 10:33:52.919,0,7.51416947822209E+017,1,296
2025-07-02 10:33:52.920,0,7.50572172851812E+017,1,297
